no,front_color,back_color,path,text_front
201905356,노랑,,./image/201905356,마크
201907748,하양,,./image/201907748,PKS
201907205,갈색,,./image/201907205,DW I0
202000239,주황,하양,./image/202000239,마크 HSM
201905344,노랑,,./image/201905344,HWP
201905923,하양,,./image/201905923,NP
201905927,하양,,./image/201905927,Λ J
201905934,노랑,,./image/201905934,M분할선P
201906127,하양,,./image/201906127,KBP
201907289,하양,하양,./image/201907289,PSGB 100
201907290,노랑,노랑,./image/201907290,PSGB 300
201906146,보라,하양,./image/201906146,GH CFC
201906299,하양,회색,./image/201906299,마크 45
201907601,하양,,./image/201907601,EPSHN
201907602,하양,,./image/201907602,SJE75
201907346,노랑,,./image/201907346,NZT150
201905428,하양,노랑,./image/201905428,HT BTR
201905950,하양,,./image/201905950,BIE75
201907819,파랑,하양,./image/201907819,DNN flu
201904794,"갈색, 투명",,./image/201904794,SC175
201905541,하양,,./image/201905541,DW
201906284,하양,,./image/201906284,
201906361,하양,,./image/201906361,GH분할선10
201907361,주황,하양,./image/201907361,KCJ J3
202000107,빨강,하양,./image/202000107,KB IW
202000159,하양,,./image/202000159,A분할선KL
201906187,노랑,,./image/201906187,H분할선L
202000391,연두,노랑,./image/202000391,2D L20
202000413,하양,,./image/202000413,KCJ
202000416,초록,,./image/202000416,JHD
201905314,회색,하양,./image/201905314,
201906797,노랑,,./image/201906797,ΛJ4
201906468,하양,하양,./image/201906468,GH CX100
201905316,회색,하양,./image/201905316,
201906286,하양,,./image/201906286,DNN
201906323,파랑,,./image/201906323,HN
201906324,연두,,./image/201906324,HN
201907281,하양,,./image/201907281,RP
201907394,"노랑, 투명",,./image/201907394,LOTG
201905085,하양,,./image/201905085,마크
201907403,분홍,,./image/201907403,NK
202000181,분홍,,./image/202000181,ΛUK
201906400,"보라, 투명",,./image/201906400,IDCQ
201904685,연두,,./image/201904685,GJG
201905685,하양,,./image/201905685,MJ6
201907938,분홍,,./image/201907938,C분할선I6
202000918,노랑,,./image/202000918,0.5mg
201906419,분홍,,./image/201906419,C분할선8
201906420,분홍,,./image/201906420,C분할선I6
202000480,파랑,파랑,./image/202000480,마크 120
201905304,연두,,./image/201905304,마크TN
201906886,초록,노랑,./image/201906886,마크 ERD
201908080,주황,,./image/201908080,ry
201908082,연두,,./image/201908082,NK
201908100,주황,,./image/201908100,E분할선15
201908533,자주,,./image/201908533,TS Mg
201906383,연두,,./image/201906383,DNN
202000407,연두,,./image/202000407,RK
202000499,연두,,./image/202000499,BR
202000291,분홍,,./image/202000291,마크
201906963,하양,,./image/201906963,FC
201906965,갈색,,./image/201906965,KLI0
201907566,하양,,./image/201907566,ZT
201907617,분홍,,./image/201907617,SSB
201907624,하양,,./image/201907624,WI1
202000515,"노랑, 투명",,./image/202000515,
201906607,분홍,,./image/201906607,SUH
201906800,갈색,,./image/201906800,VTHA
202000386,하양,,./image/202000386,2D
201906559,파랑,,./image/201906559,DNN
201906580,분홍,,./image/201906580,MJI50
201906677,하양,,./image/201906677,BQ
201908527,하양,,./image/201908527,T분할선L
201906991,파랑,,./image/201906991,IY TD
201907000,분홍,,./image/201907000,D분할선O
201906545,노랑,,./image/201906545,KDRVT
201906564,하양,,./image/201906564,HIP
201907627,하양,,./image/201907627,BR
202000599,파랑,파랑,./image/202000599,TL OLIFAT    120
202000618,하양,하양,./image/202000618,KBP UBK
201906582,하양,,./image/201906582,GHC
202000423,노랑,노랑,./image/202000423,PSGB 400
201908018,주황,,./image/201908018,R분할선Y
201908019,분홍,,./image/201908019,MC
201908022,빨강,,./image/201908022,PAT
201904741,하양,보라,./image/201904741,CT
201907068,분홍,,./image/201907068,마크37
201905243,분홍,,./image/201905243,OS2
201907842,노랑,,./image/201907842,마크63
202000440,분홍,,./image/202000440,D6
201906874,하양,,./image/201906874,CL
201906879,갈색,,./image/201906879,ΛUK 40
201908051,하양,,./image/201908051,마크772
201908177,하양,,./image/201908177,DT5
201908208,하양,,./image/201908208,TG
201908211,파랑,파랑,./image/201908211,DWB LIPICUT     120
202000624,하양,,./image/202000624,NKA
201905365,남색,하양,./image/201905365,HT PGN   50
201905369,분홍,,./image/201905369,NP
201907204,갈색,,./image/201907204,DW30
202000950,"노랑, 투명",,./image/202000950,
202000953,하양,,./image/202000953,NEX75
202000954,하양,,./image/202000954,2DEPN
201907809,자주,,./image/201907809,PENT
201906966,갈색,,./image/201906966,HD I0
201907927,분홍,,./image/201907927,KJ
201907931,하양,,./image/201907931,마크
202000478,하양,,./image/202000478,2D
202000494,하양,,./image/202000494,YI10
201906921,갈색,,./image/201906921,KL30
201908214,파랑,파랑,./image/201908214,XENILOW120
201908237,파랑,파랑,./image/201908237,마크N ZERO-BE       120
201907237,하양,,./image/201907237,HIP
201907250,파랑,,./image/201907250,HN
201905244,분홍,,./image/201905244,OS4
201906968,갈색,,./image/201906968,DerI
201906969,갈색,,./image/201906969,MKA3
202000518,하양,,./image/202000518,분할선
201908292,하양,,./image/201908292,K분할선TM
201907253,하양,,./image/201907253,CP
201907256,파랑,,./image/201907256,CP
201907263,분홍,,./image/201907263,KPP
202000409,분홍,,./image/202000409,PAL 9
201906925,노랑,노랑,./image/201906925,마크 30mg
201906975,하양,,./image/201906975,CEH
201906977,파랑,,./image/201906977,BI
201907992,노랑,,./image/201907992,ΛJ DZ
201905692,하양,,./image/201905692,HWP
201907191,노랑,,./image/201907191,NS
201907268,분홍,,./image/201907268,IX
201908676,노랑,,./image/201908676,PZ
201905905,파랑,,./image/201905905,NBK
201907294,하양,,./image/201907294,ACG
201907295,하양,,./image/201907295,ACG
202000433,투명,하양,./image/202000433,TOP50mg
201906926,노랑,회색,./image/201906926,마크 75mg
201907947,하양,,./image/201907947,DWB
201905286,연두,,./image/201905286,EN2
201905485,하양,,./image/201905485,DW
201908350,하양,,./image/201908350,마크
201908351,하양,,./image/201908351,마크MC
201908144,파랑,,./image/201908144,AV
201908147,분홍,,./image/201908147,E10
201908171,하양,,./image/201908171,EPS마크
201908540,하양,,./image/201908540,DWB
201905814,하양,,./image/201905814,GHLV
201905842,하양,,./image/201905842,BCLS
201907959,노랑,,./image/201907959,DNN
201908699,하양,,./image/201908699,DE75
201906092,하양,,./image/201906092,1분할선0
201906940,분홍,,./image/201906940,PL
201908003,하양,,./image/201908003,마크T 5
201906632,파랑,,./image/201906632,GZ분할선5
201906896,하양,하양,./image/201906896,PL200
201906964,주황,,./image/201906964,마크
201908174,하양,,./image/201908174,DKPEST
201908176,노랑,,./image/201908176,DT10
201905898,연두,,./image/201905898,GH
201908718,"노랑, 투명",,./image/201908718,HNOMG
201906961,갈색,,./image/201906961,KAL3
201906967,갈색,,./image/201906967,ADI
201906976,분홍,,./image/201906976,BI
201906697,하양,,./image/201906697,마크
201907893,노랑,,./image/201907893,FAr
201907894,하양,,./image/201907894,fAr
201905654,분홍,,./image/201905654,GH4
201905663,하양,하양,./image/201905663,GH PGN   150
201907134,갈색,,./image/201907134,MKAI
201908295,"분홍, 투명",,./image/201908295,GRS
201908299,노랑,,./image/201908299,ZH
201908151,주황,,./image/201908151,마크
201905358,분홍,,./image/201905358,GΛBELIN 25
201905957,하양,,./image/201905957,TS2
201905992,분홍,,./image/201905992,DC2
201906214,빨강,,./image/201906214,VBT
201906999,분홍,,./image/201906999,KDM
201908104,"주황, 투명","주황, 투명",./image/201908104,KMP VAS
201905098,주황,,./image/201905098,GHP
201907910,빨강,,./image/201907910,YPHT
201905405,보라,노랑,./image/201905405,VIVUS 7.5/46
201905928,하양,,./image/201905928,MRX
201908384,하양,,./image/201908384,JB
201906106,노랑,노랑,./image/201906106,HRT 300
201906157,하양,보라,./image/201906157,JH
201908210,노랑,노랑,./image/201908210,DWB LIPICUT     60
201908081,주황,,./image/201908081,MC
201905993,주황,,./image/201905993,DC3
201905994,분홍,,./image/201905994,DC1
201906071,하양,,./image/201906071,MJ1
201908152,분홍,,./image/201908152,마크
201908153,분홍,,./image/201908153,마크
201905315,회색,하양,./image/201905315,
201906752,주황,하양,./image/201906752,DNN TMS
201906140,분홍,,./image/201906140,DaD
201907192,연두,,./image/201907192,sr
201906170,하양,보라,./image/201906170,JH
201908303,하양,,./image/201908303,9A
201908291,연두,,./image/201908291,DNNCL
201904700,초록,노랑,./image/201904700,JDS DNN
201908717,연두,,./image/201908717,CB
202000001,파랑,하양,./image/202000001,마크 FZ50
201906235,하양,,./image/201906235,분할선
201906239,하양,,./image/201906239,DNNLF
201908163,연두,,./image/201908163,FMK
201905432,분홍,,./image/201905432,MU
201905991,하양,,./image/201905991,CP
201906880,갈색,,./image/201906880,UKT3
201907320,노랑,,./image/201907320,DWTE
201908349,하양,,./image/201908349,마크
201905353,하양,,./image/201905353,PG25
201907188,갈색,,./image/201907188,TMS
201907197,갈색,,./image/201907197,UKTI
201908164,하양,,./image/201908164,FO
201908092,노랑,,./image/201908092,마크
201908109,하양,,./image/201908109,마크
201905531,노랑,회색,./image/201905531,MTS 75mg
201905863,하양,,./image/201905863,UKP
201907297,하양,하양,./image/201907297,LZ 100
201907298,하양,하양,./image/201907298,LZ 200
201907299,하양,하양,./image/201907299,KKM C100
201907383,하양,,./image/201907383,ras 1
201907385,하양,,./image/201907385,MI
201906301,하양,회색,./image/201906301,마크 50
201908622,하양,,./image/201908622,EPXALV
201908623,하양,,./image/201908623,KG75
201908624,하양,,./image/201908624,PNX75
201908625,하양,,./image/201908625,AEPSR
201908627,하양,,./image/201908627,EP75IH
201905634,주황,,./image/201905634,I005
201906343,하양,,./image/201906343,MPS
201907215,"주황, 투명",,./image/201907215,SPS
201907267,노랑,,./image/201907267,IX
201905503,하양,,./image/201905503,GH
201906060,하양,,./image/201906060,EF
201907198,갈색,,./image/201907198,ΛK 39
201906183,하양,,./image/201906183,EL
201906188,하양,,./image/201906188,BC
201907387,하양,,./image/201907387,마크G1
201905097,분홍,,./image/201905097,D.W.D
201906517,주황,,./image/201906517,JH
201906669,하양,,./image/201906669,GH
201908433,회색,하양,./image/201908433,
201908406,주황,,./image/201908406,HUC
201908628,하양,,./image/201908628,CLP1
201904690,하양,,./image/201904690,LL
201906396,갈색,,./image/201906396,DC A30
201908206,파랑,하양,./image/201908206,DNN CNC
201908218,노랑,,./image/201908218,마크
201907249,분홍,,./image/201907249,HN
201907255,분홍,,./image/201907255,CP
201907532,파랑,,./image/201907532,L분할선2
201905601,분홍,,./image/201905601,ID EV
201908483,노랑,,./image/201908483,SU
201905357,하양,,./image/201905357,GB 50분할선GB 50
201906521,노랑,,./image/201906521,DM
201908226,하양,,./image/201908226,OAC
202003307,분홍,,./image/202003307,MB
201907386,하양,,./image/201907386,마크G0.5
201908159,하양,,./image/201908159,O분할선EO
201908173,하양,,./image/201908173,CP75
201908185,분홍,,./image/201908185,마크
201905306,분홍,,./image/201905306,CV1
201907646,파랑,하양,./image/201907646,마크 COX-2
201908431,회색,하양,./image/201908431,
201904764,분홍,,./image/201904764,RY
201905341,하양,,./image/201905341,GHRB
201905623,하양,,./image/201905623,EP75
201908489,하양,,./image/201908489,T분할선I
201908634,하양,,./image/201908634,SW0
201907465,하양,,./image/201907465,KK
201908270,하양,,./image/201908270,2분할선T
201905067,분홍,,./image/201905067,마크
201905550,초록,,./image/201905550,
201906121,하양,보라,./image/201906121,MM
201907460,노랑,,./image/201907460,DUT
201908213,노랑,노랑,./image/201908213,XENILOW60
201908215,하양,,./image/201908215,마크
201908438,분홍,,./image/201908438,마크N분할선DE
201908441,빨강,,./image/201908441,ATV
201905326,주황,,./image/201905326,ΛT
201905670,빨강,,./image/201905670,AT3
201906674,노랑,,./image/201906674,DW
201906679,노랑,,./image/201906679,BQ
201908559,하양,,./image/201908559,YLA
201906586,하양,,./image/201906586,GH
201907626,하양,,./image/201907626,BR
201906148,분홍,,./image/201906148,GH
201907569,하양,,./image/201907569,r1
201908257,연두,,./image/201908257,CΛH
201905672,하양,,./image/201905672,SS75
201908562,"파랑, 투명",,./image/201908562,HCT
201905277,하양,회색,./image/201905277,Tn1
201908298,노랑,,./image/201908298,ZH
201904742,연두,,./image/201904742,UK2
201906333,하양,,./image/201906333,Tn
201906365,파랑,,./image/201906365,마크분할선M2
201907575,회색,,./image/201907575,RIC
201907584,하양,,./image/201907584,AO
201906528,"빨강, 투명",,./image/201906528,YPF
201906542,분홍,,./image/201906542,MTS
201907718,하양,하양,./image/201907718,DNN C100
201907034,노랑,,./image/201907034,CV
201908014,하양,,./image/201908014,DWB분할선I000
201908566,하양,,./image/201908566,RA
201905655,분홍,,./image/201905655,GH2
201907790,하양,,./image/201907790,LCB
201907795,갈색,,./image/201907795,OSMED
201906434,갈색,하양,./image/201906434,마크 T300
201906447,분홍,,./image/201906447,마크
201906455,갈색,,./image/201906455,CLN
201906608,주황,,./image/201906608,SUH
201906673,분홍,,./image/201906673,KCJ
201908574,노랑,,./image/201908574,HT
201906769,노랑,,./image/201906769,PW
201907816,노랑,,./image/201907816,TPA
201907818,하양,,./image/201907818,T분할선A
201904762,초록,초록,./image/201904762,UKP CAM
201907247,파랑,,./image/201907247,HN
201907631,분홍,,./image/201907631,HN
201904761,분홍,,./image/201904761,CL
201908052,하양,,./image/201908052,BXM40
201908576,파랑,파랑,./image/201908576,AG ORL120
201908684,빨강,,./image/201908684,벤포비민
201905899,하양,,./image/201905899,GH
201905904,하양,하양,./image/201905904,GH CX200
201906791,분홍,,./image/201906791,ΛJ3
201908418,초록,노랑,./image/201908418,HUV ERD
201905263,하양,,./image/201905263,GHrox
201908339,갈색,,./image/201908339,ΛTV
201905395,하양,,./image/201905395,GC
201905398,하양,,./image/201905398,TLH
201906790,분홍,,./image/201906790,ΛJ1
201906798,노랑,,./image/201906798,ΛJ2
201908518,분홍,,./image/201908518,DID
201905791,분홍,,./image/201905791,C분할선I6
201908579,"노랑, 투명",,./image/201908579,COMA
